CountryName,CountryCode,Inbound Price,Provider,OutBoundTransactional Price,OutBound Promotional Price,OutBound OTP Price
Russia,RU,0.06977,SMARTS,0.07517,0.07517,0.04721
Russia,RU,0.06977,Sevastopol Telecom,0.04404,0.04404,0.04721
Russia,RU,0.06977,Skartel,0.04404,0.04404,0.04721
Russia,RU,0.06977,Sky-1800,0.04402,0.04402,0.04721
Russia,RU,0.06977,SkyLink,0.05314,0.06134,0.04721
Russia,RU,0.06977,Sprint,0.04404,0.04404,0.04721
Russia,RU,0.06977,TMT,0.05314,0.06134,0.04721
Russia,RU,0.06977,Tele2,0.07519,0.07519,0.04721
Russia,RU,0.06977,Tele2,0.04404,0.04404,0.04721
Russia,RU,0.06977,Tele2,0.07519,0.07519,0.04721
Russia,RU,0.06977,Tele2,0.05314,0.06134,0.04721
Russia,RU,0.06977,Tinkoff Mobile,0.04404,0.04404,0.04721
Russia,RU,0.06977,Vainakh Telecom Company,0.04404,0.04404,0.04721
Russia,RU,0.06977,Vimpel Communications,0.04404,0.04404,0.04721
Russia,RU,0.06977,VimpelCom,0.04721,0.06134,
Russia,RU,0.06977,Your Mobile Technology Ltd.,0.04404,0.04404,0.04721
Sweden,SE,0.00023,42 Telecom AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,42 Telecom AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Alltele Foretag Sverige AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Beepsend AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Borderlight AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,CLX Networks AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Compatel Limited,0.07631,0.07551,0.03129
Sweden,SE,0.00023,CoolTEL Aps,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Direct2Internet AB,0.07551,0.07551,
Sweden,SE,0.00023,Eu Tel AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Fogg Mobile AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Generic Mobile Systems Sweden AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Gotalandsnatet AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Hi3G Access AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,INFOBIP Limited,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Interactive Digital Media GmbH,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Limitless Mobile AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Lycamobile Sweden Limited,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Mercury International Carrier Services,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Messagebird B.V.,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Mobile Arts AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Mobiweb Ltd,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Monty UK Global Limited,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Mundio Mobile (Sweden) Limited,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Netett Sverige AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,NextGen Mobile Ltd,0.07631,0.07551,
Sweden,SE,0.00023,Other,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Other,0.07512,0.07551,0.03129
Sweden,SE,0.00023,Pro Net Telecommunications Services Ltd.,0.07631,0.07551,0.03129
Sweden,SE,0.00023,ReWiCom Scandinavia AB,0.07631,0.07551,
Sweden,SE,0.00023,RebTel Networks AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,SMS Provider Corp.,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Spirius AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Spring Mobil AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,TDC Sverige AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Tele2 Sverige AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Telenor,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Telenor,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Telenor Sverige AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Telenor Sverige AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Telenor Sverige AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Telia Company AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,TeliaSonera Sverige AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Trafikverket ICT,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Viatel Sweden AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Voxbone SA,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Wireless Maingate Nordic AB,0.07631,0.07551,0.03129
Sweden,SE,0.00023,Wireless Maingate Nordic AB,0.07631,0.07551,0.03129
Singapore,SG,0.04651,GRID Comms,0.06243,0.06192,0.02575
Singapore,SG,0.04651,Liberty Wireless,0.06243,0.06192,0.02575
Singapore,SG,0.04651,M1,0.06243,0.06192,0.02575
Singapore,SG,0.04651,M1,0.06243,0.06192,
Singapore,SG,0.04651,SingTel Mobile,0.06243,0.06192,0.02575
Singapore,SG,0.04651,SingTel Mobile,0.06243,0.06192,0.02575
Singapore,SG,0.04651,SingTel Mobile,0.06243,0.06192,0.02575
Singapore,SG,0.04651,StarHub,0.06243,0.06192,0.02575
Singapore,SG,0.04651,StarHub Mobile,0.06243,0.06192,0.02575
Singapore,SG,0.04651,StarHub Mobile,0.06241,0.06192,0.02575
Singapore,SG,0.04651,TPG Telecom,0.06243,0.06192,0.02575
Slovenia,SI,0.00698,A1 Slovenija,0.04443,0.04443,0.01822
Slovenia,SI,0.00698,Compatel Limited,0.04443,0.04443,0.01822
Slovenia,SI,0.00698,SZ - Infrastruktura d.o.o.,0.04443,0.04443,0.01822
Slovenia,SI,0.00698,T - 2 d.o.o.,0.04443,0.04443,0.01822
Slovenia,SI,0.00698,Telekom Slovenije d.d.,0.04443,0.04443,0.01822
Slovenia,SI,0.00698,Telemach d.o.o.,0.04443,0.04443,0.01822
Slovakia,SK,0.00465,O2 Slovakia s.r.o.,0.0918,0.0918,0.03764
Slovakia,SK,0.00465,Orange Slovensko a.s.,0.0918,0.0918,0.03764
Slovakia,SK,0.00465,Orange Slovensko a.s.,0.0918,0.0918,0.03764
Slovakia,SK,0.00465,SWAN a.s.,0.0918,0.0918,0.03764
Slovakia,SK,0.00465,Slovak Telekom a.s.,0.0918,0.0918,0.03764
Slovakia,SK,0.00465,Slovak Telekom a.s.,0.0918,0.0918,0.03764
Thailand,TH,0.009,ACeS,0.0166,0.0166,0.01121
Thailand,TH,0.009,Advanced Wireless Network,0.0166,0.0166,0.01121
Thailand,TH,0.009,Advanced Wireless Network,0.02226,0.02226,0.01121
Thailand,TH,0.009,Communications Authority of Thailand,0.0166,0.0166,0.01121
Thailand,TH,0.009,Communications Authority of Thailand,0.02226,0.02226,0.01121
Thailand,TH,0.009,DTAC,0.0166,0.0166,0.01121
Thailand,TH,0.009,DTAC TriNet,0.0166,0.0166,0.01121
Thailand,TH,0.009,Digital Phone Co.,0.0166,0.0166,0.01121
Thailand,TH,0.009,Real Future,0.0166,0.0166,0.01121
Thailand,TH,0.009,TOT,0.0166,0.0166,0.01121
Thailand,TH,0.009,TOT,0.02226,0.02226,0.01121
Thailand,TH,0.009,True Move,0.01272,0.02038,0.01121
Thailand,TH,0.009,True Move,0.0166,0.0166,0.01121
Turkey,TR,0.009,AVEA,0.00398,0.00379,0.00275
Turkey,TR,0.009,AVEA,0.0067,0.00639,0.00275
Turkey,TR,0.009,TURKCELL,0.00398,0.00379,0.00275
Turkey,TR,0.009,Turkcell,0.00318,0.00379,0.00275
Turkey,TR,0.009,Vodafone,0.00318,0.00379,0.00275
Turkey,TR,0.009,Vodafone Telecommunications Inc.,0.00398,0.00379,0.00275
Taiwan,TW,0.0065,Asia Pacific Telecom Group,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Chunghwa Telecom LDM,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Chunghwa Telecom LDM,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,FITEL,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,FITEL,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,FITEL,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,FITEL,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Far EasTone,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Far EasTone,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Far EasTone,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Far EasTone,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Far EasTone,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Far EasTone,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Taiwan Mobile Co Ltd.,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Taiwan Mobile Co Ltd.,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Taiwan Mobile Co Ltd.,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,Taiwan Star Telecom,0.05917,0.05917,0.0274
Taiwan,TW,0.0065,VIBO,0.06682,0.06682,0.0274
Ukraine,UA,0.00155,Astelit,0.08958,0.08958,0.04776
Ukraine,UA,0.00155,Golden Telecom (GT),0.08958,0.08958,0.04776
Ukraine,UA,0.00155,ITC,0.09107,0.11075,0.04776
Ukraine,UA,0.00155,International Telecommunication,0.08958,0.08958,0.04776
Ukraine,UA,0.00155,Kyivstar,0.08958,0.08958,0.04776
Ukraine,UA,0.00155,Kyivstar,0.08958,0.08958,0.04776
Ukraine,UA,0.00155,MTS,0.08958,0.08958,0.04776
Ukraine,UA,0.00155,Telesystems of Ukraine,0.08958,0.08958,0.04776
Ukraine,UA,0.00155,Utel,0.08958,0.08958,0.04776
United States,US,0.0075,All Networks,0.00645,0.00645,0.00645
South Africa,ZA,0.00023,CELL C,0.02421,0.02421,0.00993
South Africa,ZA,0.00023,MTN,0.02421,0.02421,0.00993
South Africa,ZA,0.00023,MTN,0.02421,0.02421,0.00993
South Africa,ZA,0.00023,Telekom Mobile,0.02421,0.02421,0.00993
South Africa,ZA,0.00023,Vodacom SA,0.02421,0.02421,0.00993
South Africa,ZA,0.00023,Wireless Business Solutions,0.02421,0.02421,0.00993
South Africa,ZA,0.00023,Wireless Business Solutions,0.02421,0.02421,0.00993
South Africa,ZA,0.00023,Wireless Business Solutions,0.02421,0.02421,0.00993
South Africa,ZA,0.00023,Wireless Business Solutions,0.02421,0.02421,0.00993
South Africa,ZA,0.00023,Wirels Connect,0.02421,0.02421,0.00993
